campaign_id,date,channel,region,device_type,audience_segment,campaign_objective,impressions,clicks,ctr_pct,spend_usd,conversions,conversion_rate_pct,bounce_rate_pct,session_duration_sec,audience_age,ad_quality_score,revenue_usd,roas_calc,ctr_calc,cvr_calc,cpc,cpa,intent_score,engagement_depth,cost_waste_ratio,campaign_health_score,risk_flag
C00095,09-09-2025,Display,Central,Tablet,Gen Z,Traffic,143843,1243.0,0.86,1294.2,8.0,0.64,70.2,168,32,10.0,816.28,0.6302347127856701,0.8641305859125163,0.6430868167202572,1.0403536977491963,143.8,0.01510112359550562,50.063999999999986,1285.91712,0.3000319368378534,0
C00096,09-06-2024,Affiliate,East,Desktop,Millennials,Traffic,94041,2866.0,3.05,1879.01,2.0,0.07,41.22,238,31,7.06,150.78,0.08020170105478162,3.0475744879947255,0.06975933031042902,0.6553923962329962,626.3366666666667,0.003945997157745145,139.8964,1877.694693,0.21180791569732063,0
C00097,10-04-2025,Search,North,Desktop,Boomers,App Installs,130781,6727.0,5.14,11598.76,357.0,5.31,60.53,195,41,6.24,27879.16,2.403425588115616,5.14367420593048,5.306183115338882,1.7239536266349584,32.39877094972067,0.16828376401755238,76.96649999999998,10982.865844,0.18753240781007346,0
C00098,09-05-2024,Search,West,CTV,Millennials,Sales,147806,7542.0,5.1,23101.0,150.0,1.99,65.98,112,30,7.53,15298.96,0.6622353043026578,5.102600012178042,1.9885987007821821,3.0625745724512794,152.98675496688742,0.033275604658106896,38.102399999999996,22641.2901,0.22596667947179777,1
C00099,19-03-2024,Video,West,Desktop,Millennials,Awareness,223836,5256.0,2.35,7943.82,197.0,3.75,33.85,195,34,9.3,22683.37,2.855114401584932,2.34813726059588,3.74738443979456,1.511093779722275,40.12030303030303,0.20982783357245335,128.9925,7645.92675,0.2794137488488833,0
C00100,03-10-2025,Search,West,Desktop,Millennials,App Installs,170987,7616.0,4.45,16481.6,273.0,3.58,43.59,216,47,9.28,14695.26,0.8915620108478032,4.454113738975835,3.584088223710122,2.163791518970723,60.151824817518246,0.17342004933841665,121.8456,15891.558719999997,0.27873449324166005,0
C00101,10-04-2024,Video,North,Desktop,Gen Z,Sales,241059,7612.0,3.16,8992.42,587.0,7.71,44.39,89,20,8.81,45511.75,5.060560943445319,3.1577200696921928,7.71049520556942,1.181192696703008,15.293231292517007,0.1511764705882353,49.492900000000006,8299.104418,0.2646133688028954,0
C00102,24-05-2025,Social,West,Tablet,Boomers,App Installs,87521,2080.0,2.38,2351.53,144.0,6.92,34.1,216,40,6.26,8093.87,3.440495976671923,2.3765453257466693,6.919750120134551,1.1300000000000001,16.217448275862072,0.4258461538461538,142.344,2188.8041240000002,0.18862773547293973,0
C00104,16-09-2025,Affiliate,West,CTV,Gen X,Traffic,119700,1328.0,1.11,1220.48,47.0,3.54,70.22,176,32,8.2,3292.94,2.69586075907915,1.1094309989056064,3.5364936042136947,0.9183446200150489,25.426666666666666,0.08748104465037912,52.41280000000001,1177.275008,0.2461801543237023,0
C00105,21-06-2024,Affiliate,East,CTV,Millennials,Leads,72379,2203.0,3.04,1527.21,21.0,0.95,70.01,120,38,5.43,2422.45,1.5851551815522735,3.043658469190384,0.9528130671506352,0.692926497277677,69.41863636363637,0.016054076890578788,35.98799999999999,1512.701505,0.16293860535724441,0
C00106,15-11-2024,Video,North,Tablet,Millennials,Leads,164091,4180.0,2.55,6239.94,319.0,7.63,50.24,158,40,,24860.4,3.9834383922934693,2.5473514857518955,7.6297536474527625,1.4924515666108586,19.499812499999997,0.2352732240437158,78.62079999999999,5763.832578,0.1504678999221749,0
C00107,06-11-2025,Display,East,Mobile,Millennials,Traffic,251970,3358.0,1.33,1899.05,118.0,3.51,43.08,83,47,4.39,4457.58,2.346032999131602,1.3326930480094932,3.5129502828222683,0.5653617147960702,15.958403361344537,0.06609119782214157,47.2436,1832.393345,0.13183767791245443,0
C00108,17-02-2025,Social,West,Desktop,Millennials,Awareness,104632,2938.0,2.81,3612.13,86.0,2.93,27.11,85,35,7.91,4599.09,1.2728825146064493,2.8079095505242133,2.9261653623681525,1.229033684926846,41.51873563218391,0.08859836357168269,61.9565,3506.2945910000003,0.2374750449586458,0
C00109,21-07-2024,Video,West,Tablet,Boomers,Sales,164027,5082.0,3.1,6663.9,79.0,1.55,51.8,192,44,6.36,5301.64,0.7954567960509535,3.0982515180335066,1.5542002754278967,1.3110171158764508,83.29875,0.056363636363636366,92.544,6560.60955,0.19091128560570875,1
C00110,18-12-2024,Search,South,CTV,Boomers,App Installs,82520,4079.0,4.94,8360.06,429.0,10.52,59.17,144,29,6.97,45072.16,5.390723185816153,4.942984210079858,10.514705882352942,2.0490343137254903,19.442,0.25176666112680735,58.7952,7480.581688,0.20960643683781363,0
C00111,24-03-2025,Affiliate,North,CTV,Boomers,Awareness,73858,1352.0,1.83,1823.41,71.0,5.25,37.19,249,26,9.46,10763.81,5.899885442417,1.8305149000121854,5.247597930524759,1.347679231337768,25.32513888888889,0.34230164964650434,156.39690000000002,1727.680975,0.2844812833453629,0
C00112,12-01-2024,Display,East,CTV,Boomers,App Installs,148604,1559.0,1.05,1523.33,16.0,1.03,46.41,263,36,6.4,1729.65,1.1346952431560096,1.0490898691161132,1.0256410256410255,0.9764935897435897,89.60764705882353,0.057137734655136045,140.9417,1507.639701,0.19211448333950953,0
C00113,13-04-2025,Affiliate,Central,Desktop,Boomers,Traffic,59299,1425.0,2.4,2003.5,39.0,2.74,48.34,166,30,10.0,2892.71,1.4431080069842854,2.403035413153457,2.73492286115007,1.4049789621318374,50.0875,0.09218483988650182,85.75559999999999,1948.6041,0.30018273434192505,0
C00114,14-11-2024,Display,West,CTV,Gen Z,Sales,224636,489.0,0.22,0.0,20.0,4.09,38.71,109,34,6.8,1530.39,1530.39,0.21768453104341673,4.081632653061225,0.0,0.0,0.11226643162931252,66.8061,0.0,0.211994996100782,0
C00116,16-07-2025,Email,Central,Mobile,Boomers,App Installs,78593,2552.0,3.25,890.97,232.0,9.09,51.23,172,18,6.43,3018.29,3.3838469903696313,3.247067206148052,9.087348217783001,0.3489894242068155,3.823905579399142,0.29934520390580127,83.8844,809.9808270000001,0.19348675867823126,0
C00117,08-11-2024,Email,North,Mobile,Boomers,Traffic,53770,2310.0,4.3,653.46,195.0,8.44,51.0,174,29,8.74,15193.08,23.214680805549612,4.295995982964795,8.437905668541756,0.2827607096495024,3.333979591836735,0.28241538461538457,85.26,598.307976,0.26285537839348466,0
C00118,15-08-2024,Video,South,Mobile,Gen X,Sales,90909,3200.0,3.52,3939.89,223.0,6.97,44.06,207,29,5.12,20184.61,5.121840497958583,3.519964800351996,6.96657294595439,1.2308309903155263,17.588794642857142,0.3201930758988016,115.79579999999999,3665.279667,0.1542352621338755,0
C00119,05-01-2025,Display,South,CTV,Gen X,Leads,193916,1180.0,0.61,765.06,35.0,2.97,67.26,319,34,6.56,3222.12,4.206093517479049,0.6085077636308317,2.963590177815411,0.6478069432684166,21.251666666666665,0.13879724582478756,104.44059999999998,742.337718,0.19708547069375676,0
C00120,08-05-2025,Video,East,CTV,Gen X,Awareness,151753,0.0,0.0,30.96,0.0,0.0,82.86,161,50,5.91,412.46,12.905506883604504,0.0,0.0,30.96,30.96,0.0,27.595399999999998,30.96,0.1773656190860413,0
C00121,04-12-2025,Video,North,Mobile,Gen X,Traffic,265581,9372.0,3.53,19206.82,491.0,5.24,44.54,118,33,7.13,49686.23,2.586770908931883,3.528853612067083,5.2384508695188305,2.049164621785981,39.038252032520326,0.13577514273166447,65.44279999999999,18200.382632,0.21417148707224076,0
C00122,06-03-2024,Affiliate,North,Mobile,Gen Z,Traffic,88412,1028.0,1.16,1303.73,36.0,3.5,59.58,238,48,6.15,1472.5,1.128585990971312,1.1627249386402452,3.498542274052478,1.2669873663751214,35.23594594594594,0.13750412677451304,96.1996,1258.09945,0.18476736248901496,0
C00123,20-04-2025,Social,North,Desktop,Millennials,Traffic,120554,3914.0,3.25,1539.75,6.0,0.15,28.51,237,26,10.0,509.19,0.3304819081616096,3.246650906225374,0.15325670498084293,0.39329501915708814,219.96428571428572,0.012046763808878345,169.4313,1537.4403750000001,0.30002460130132674,0
C00124,18-11-2025,Video,North,Desktop,Boomers,Leads,191021,3644.0,1.91,5952.83,164.0,4.5,52.09,175,31,6.93,19079.51,3.204577557639368,1.9076336757022754,4.499314128943759,1.6331495198902606,36.07775757575757,0.14833301940101712,83.8425,5684.952649999999,0.20819852177514017,0
C00126,10-08-2025,Search,Central,Mobile,Gen X,App Installs,105017,4460.0,4.25,0.0,296.0,6.64,38.16,256,28,6.52,34623.37,34623.37,4.2468910091603345,6.635283568706568,0.0,0.0,0.43407558733401436,158.31040000000002,0.0,0.37247120480513235,0
C00127,23-10-2025,Affiliate,West,CTV,Millennials,Awareness,106085,1462.0,1.38,1029.35,75.0,5.13,48.64,124,41,6.5,7008.06,6.801630513903044,1.378127179835228,5.126452494873548,0.7035885167464114,13.544078947368419,0.12814665592264304,63.686400000000006,976.5443449999999,0.19527840341983813,0
C00128,08-11-2024,Email,South,Mobile,Gen X,App Installs,78516,1420.0,1.81,748.89,141.0,9.93,61.76,102,32,7.23,5292.21,7.057315072877356,1.80852554223926,9.92258972554539,0.5270161857846587,5.27387323943662,0.16138623326959847,39.00480000000001,674.525223,0.21724294720387086,0
C00129,03-09-2025,Search,Central,Mobile,Gen X,App Installs,122409,7472.0,6.1,11988.34,363.0,4.86,60.11,213,25,8.5,49691.74,4.144660173120455,6.104076464341149,4.857486953030912,1.6042205272313663,32.935,0.1693961708394698,84.96570000000001,11405.706676,0.25534337779315674,0
C00130,01-02-2025,Video,East,Mobile,Gen X,Awareness,182883,4739.0,2.59,7087.4,174.0,3.67,43.71,199,54,9.29,13474.92,1.9009818858980871,2.591260033682553,3.670886075949367,1.4952320675105484,40.49942857142857,0.16334824424066202,112.01709999999999,6827.29242,0.27902046246068013,0
C00131,20-08-2025,Video,West,Mobile,Boomers,Leads,192403,5586.0,2.9,6586.83,472.0,8.45,54.84,220,33,2.95,47922.71,7.2744302752196095,2.903266044364982,8.448183282620368,1.178956506175049,13.925644820295982,0.3329154727793696,99.352,6030.242865,0.0891704135914573,0
C00132,12-07-2025,Affiliate,West,Desktop,Boomers,Traffic,79897,1001.0,1.25,852.32,43.0,4.3,69.99,111,18,7.58,4234.6,4.962499414053345,1.2528473804100226,4.291417165668663,0.85061876247505,19.37090909090909,0.06723482180588815,33.3111,815.67024,0.22755315747781554,0
C00133,01-08-2025,Affiliate,Central,Tablet,Boomers,Sales,93726,13.0,0.01,3981.69,574.0,4415.38,45.41,27,37,6.67,3465.97,0.8702585438485043,0.013870069457040127,4100.0,284.4064285714286,6.924678260869565,25.68740788623142,14.739300000000002,-171825.05392200002,0.2489789219943681,0
C00134,19-11-2025,Video,Central,Tablet,Gen X,Traffic,190777,5535.0,2.9,7232.71,657.0,11.87,49.29,113,22,6.71,41369.43,5.718978228322673,2.9012779251276353,11.867774566473988,1.306486632947977,10.991960486322188,0.2667150526943726,57.3023,6374.187323,0.20183654763810824,0
C00135,24-07-2025,Search,East,CTV,Millennials,Sales,130532,8352.0,6.4,10752.22,209.0,2.5,56.01,190,43,4.63,22296.66,2.0734868253416185,6.3983820183401905,2.5020950556686223,1.28722854064408,51.201047619047614,0.08331871601473426,83.58100000000002,10483.414499999999,0.13906907030209098,1
C00136,06-03-2025,Email,Central,CTV,Gen X,Awareness,62607,1663.0,2.66,603.02,21.0,1.26,47.4,251,35,6.26,2003.27,3.316562365484587,2.6562100690007666,1.2620192307692308,0.3623918269230769,27.41,0.06534297520661157,132.026,595.421948,0.1879411890309814,0
C00137,14-04-2024,Video,East,Desktop,Boomers,Traffic,213739,5944.0,2.78,8652.55,652.0,10.97,71.23,167,41,7.48,86154.46,9.95596720421099,2.780948816318892,10.967199327165686,1.4554331370899916,13.250459418070443,0.2536328395403572,48.045899999999996,7703.365264999999,0.22493319989742777,0
C00138,22-12-2024,Display,East,Tablet,Gen X,App Installs,186394,1554.0,0.83,806.27,58.0,3.73,78.63,88,33,8.38,6179.66,7.655010095754828,0.8337133506800076,3.729903536977492,0.5185016077170418,13.665593220338982,0.041220645485369835,18.8056,776.1961289999999,0.2515173515370661,0
C00139,06-07-2024,Affiliate,East,Mobile,Millennials,Awareness,55456,1752.0,3.16,1374.97,25.0,1.43,60.65,16,28,5.1,2031.4,1.476340327187366,3.159204428656436,1.426126640045636,0.7843525385054193,52.88346153846154,0.0037112733171127334,6.295999999999999,1355.307929,0.15301456787575496,0
C00140,11-07-2024,Social,West,CTV,Millennials,Sales,96601,2597.0,2.69,3694.39,111.0,4.27,53.67,250,35,10.0,9638.02,2.6081198466197075,2.688350137678309,4.272517321016166,1.4220130869899923,32.985625,0.19526248399487833,115.82499999999999,3536.639547,0.3003847800241312,0
C00141,10-07-2025,Affiliate,West,CTV,Gen Z,Awareness,87150,1801.0,2.07,1427.86,75.0,4.16,62.45,139,30,8.76,7035.89,4.924128326078133,2.0665282096590976,4.16204217536071,0.7923751387347391,18.787631578947366,0.09113317572892041,52.19449999999999,1368.461024,0.2629984329060995,0
C00142,18-04-2024,Display,South,CTV,Millennials,Leads,179267,2277.0,1.27,2133.68,2.0,0.09,44.99,108,38,7.84,297.27,0.13925740626229693,1.2701653390454515,0.08779631255487269,0.9366461808604037,711.2266666666666,0.0021135029354207436,59.4108,2131.7596879999996,0.23520472935066108,0
C00143,16-06-2025,Affiliate,Central,Tablet,Boomers,App Installs,102842,2216.0,2.15,2397.4,23.0,1.04,56.38,213,34,9.94,2468.86,1.0293779186124083,2.154740721293622,1.0374379792512405,1.0813712223725755,99.89166666666667,0.03860578598814918,92.91059999999999,2372.46704,0.29827868778013406,0
C00144,10-10-2024,Email,East,CTV,Gen X,Leads,68191,2876.0,4.22,1629.06,166.0,5.77,53.14,138,22,9.95,14384.05,8.824245733285892,4.217503519474425,5.769899200556135,0.5662356621480709,9.754850299401197,0.1470742519394163,64.66680000000001,1535.063238,0.29882470041814413,0
C00145,11-09-2025,Affiliate,West,Tablet,Gen X,Leads,88663,536.0,0.6,410.43,19.0,3.54,19.96,348,44,8.58,1704.57,4.143037697785771,0.6045294595326175,3.5381750465549344,0.7643016759776536,20.5215,0.5877480916030534,278.5392,395.900778,0.2585393525336044,0
C00146,17-11-2025,Social,North,Desktop,Gen X,Awareness,109123,3619.0,3.32,4965.22,259.0,7.16,54.88,277,36,6.64,28509.29,5.740641775837559,3.3164106887577436,7.154696132596686,1.37160773480663,19.097,0.3549248389405869,124.98239999999998,4609.710248,0.19990449134149485,0
C00147,15-11-2024,Affiliate,Central,Desktop,Millennials,Traffic,54129,826.0,1.53,1022.22,48.0,5.81,42.38,185,25,8.2,5341.82,5.220597720920232,1.5259560317753555,5.804111245465538,1.2360580411124547,20.861632653061225,0.24777547256800367,106.59700000000001,962.829018,0.2464979779318592,0
C00148,06-11-2025,Affiliate,West,Tablet,Gen X,Awareness,73899,1611.0,2.18,1453.28,47.0,2.92,63.77,263,40,8.01,4691.85,3.226235663008499,2.1799729364005414,2.915632754342432,0.9015384615384615,30.276666666666667,0.11856723791878954,95.2849,1410.844224,0.24054199762725317,0
C00149,18-10-2025,Social,East,Desktop,Gen X,Traffic,100067,2034.0,2.03,2187.05,42.0,2.06,65.09,122,47,6.77,4222.26,1.9296908205936791,2.0326178198824802,2.0638820638820636,1.0747174447174448,50.86162790697675,0.038026932970192155,42.590199999999996,2141.99677,0.20318216413078535,0
C00150,18-07-2025,Display,North,Desktop,Gen X,Awareness,186884,2393.0,1.28,1249.33,68.0,2.84,58.09,238,39,6.72,9514.14,7.609303143969992,1.2804665971051716,2.8404344193817876,0.5218588137009189,18.10623188405797,0.11438822135725164,99.74579999999997,1213.8490279999999,0.20185633242293394,0
C00152,28-08-2024,Search,North,Tablet,Boomers,Sales,114345,5309.0,4.64,6669.53,519.0,9.78,40.34,203,32,6.27,57246.68,8.582028714360028,4.6429258566106375,9.77401129943503,1.2560320150659132,12.82601923076923,0.4802467343976778,121.1098,6017.249965999999,0.18905738401583178,0
C00153,20-05-2024,Video,East,Desktop,Gen Z,Leads,146491,4350.0,2.97,8202.27,283.0,6.51,45.78,123,18,6.75,25268.9,3.0803447893340095,2.969445430467193,6.504251896115836,1.8851459434612734,28.881232394366197,0.17116930312099185,66.6906,7668.302223000001,0.20284133987045322,0
C00154,27-03-2025,Video,North,Mobile,Boomers,Sales,152507,5427.0,3.56,7743.89,300.0,5.53,50.13,5,30,7.03,14626.05,1.8884774347989446,3.5585018490833265,5.52689756816507,1.4266562269712602,25.727209302325583,0.005407784079796597,2.4934999999999996,7315.652883,0.21091989130932245,1
C00155,14-08-2024,Search,Central,Mobile,Millennials,Traffic,126305,5566.0,4.41,10294.26,527.0,9.47,67.59,155,29,8.01,30207.15,2.9340832577321994,4.406758190426425,9.466499012035207,1.8491575354769176,19.496704545454545,0.21400349905234,50.235499999999995,9319.393578,0.24072209525927168,0
C00156,28-12-2025,Email,East,Mobile,Millennials,Awareness,62489,2078.0,3.33,569.65,259.0,12.46,74.2,177,41,6.05,23849.0,41.79269254359065,3.3253320531285007,12.457912457912458,0.27400192400192397,2.190961538461538,0.2932739361702128,45.666000000000004,498.67160999999993,0.1822704999572218,0
C00157,01-02-2025,Email,West,Desktop,Boomers,Sales,12501,545.0,4.36,209.4,20.0,3.67,82.27,172,32,8.58,1374.5,6.532794676806083,4.359302511598144,3.6630036630036633,0.38351648351648354,9.971428571428572,0.07580641287378408,30.495600000000003,201.71502,0.2575774506248677,0
C00158,28-11-2025,Video,East,CTV,Gen X,App Installs,210424,7265.0,3.45,7516.15,277.0,3.81,41.12,234,47,5.76,27530.91,3.662413281629341,3.452536533206606,3.8122763556289567,1.0344274704101293,27.036510791366904,0.21166666666666667,137.7792,7229.784685,0.1732213523057395,0
C00159,12-01-2024,Email,North,Mobile,Millennials,Traffic,60915,2429.0,3.99,689.03,102.0,4.2,50.45,61,35,6.74,12913.01,18.713693607524313,3.9874581390767614,4.197530864197531,0.2835514403292181,6.689611650485436,0.04979591836734694,30.225499999999997,660.09074,0.20238989616132666,0
C00160,22-05-2024,Display,North,Desktop,Millennials,Traffic,238812,3057.0,1.28,1642.84,90.0,2.94,64.97,214,36,7.09,8326.85,5.065486908701577,1.280081067613572,2.943100065402224,0.5372269457161544,18.053186813186812,0.0953706230104593,74.9642,1594.540504,0.21290721409204982,0
C00161,18-02-2024,Email,North,Desktop,Gen Z,Sales,67496,2534.0,3.75,0.0,279.0,11.01,28.44,159,32,6.85,20232.17,20232.17,3.7542409292264844,11.005917159763314,0.0,0.0,0.5946297554347826,113.7804,0.0,0.30950347339328954,0
C00162,26-07-2025,Video,Central,CTV,Gen X,Awareness,229459,6685.0,2.91,14948.03,183.0,2.74,54.73,217,26,6.93,11838.84,0.7919470360284245,2.9133618059792554,2.737062518695782,2.235720909362848,81.23929347826088,0.1066893952987619,98.2359,14538.453978000001,0.208107020751937,1
C00163,26-11-2024,Social,East,Tablet,Boomers,Awareness,108164,2174.0,2.01,2366.56,63.0,2.9,54.44,162,38,7.82,4447.7,1.8786007535183902,2.0098922941801876,2.896551724137931,1.0880735632183909,36.9775,0.08474025974025974,73.8072,2297.92976,0.23477078410777474,0
C00164,25-03-2025,Affiliate,South,Tablet,Millennials,Sales,87601,1602.0,1.83,1933.96,39.0,2.43,48.69,178,39,8.58,3930.81,2.0314683507669407,1.8287253715668594,2.432938240798503,1.2064628820960699,48.349000000000004,0.08704769571342323,91.3318,1886.964772,0.25757595164988506,0
C00165,26-05-2025,Search,Central,Desktop,Millennials,Leads,135830,6808.0,5.01,9194.57,220.0,3.23,95.0,72,46,10.0,16983.8,1.8469545661660995,5.012110637483343,3.231017770597738,1.3503554119547656,41.60438914027149,0.024225,3.600000000000003,8897.585389,0.30005548301557616,1
C00166,18-12-2025,Social,North,Mobile,Millennials,Leads,127383,1345.0,1.06,1562.93,86.0,6.39,39.03,138,27,4.81,8877.98,5.676711873293561,1.055862588708158,6.389301634472511,1.1611664190193165,17.964712643678162,0.22028978266300273,84.13859999999998,1463.0587730000002,0.14474800105797841,0
C00167,22-10-2025,Email,Central,Tablet,Boomers,Awareness,61878,1668.0,2.7,871.94,72.0,4.32,30.23,159,48,5.12,7040.6,8.065388228286022,2.6955833158260476,4.313960455362492,0.522432594367885,11.944383561643836,0.21994236311239193,110.9343,834.272192,0.1540594854521641,0
C00168,08-05-2025,Video,East,CTV,Gen X,App Installs,200501,6560.0,3.27,9552.58,561.0,8.55,63.11,102,30,7.63,49536.08,5.185080357311081,3.271787812590398,8.550525834476453,1.4559640298734948,16.99747330960854,0.13603182030884417,37.6278,8735.83441,0.22918518675636548,0
C00169,04-09-2024,Email,West,CTV,Gen Z,App Installs,56768,2679.0,4.72,1897.08,71.0,2.65,39.0,198,37,8.49,6078.61,3.202504636264014,4.719124874491359,2.6492537313432836,0.707865671641791,26.348333333333333,0.13117499999999999,120.78,1846.80738,0.25496586529548687,0
